"","movieId","title","totalRating","qtdObs","meanRating","qtdGenres"
"411",461,"Go Fish (1994)",0,0,NA,"more"
"412",463,"Guilty as Sin (1993)",88.5,25,3.54,"more"
"413",464,"Hard Target (1993)",60,26,2.30769230769231,"more"
"414",465,"Heaven & Earth (1993)",17.5,7,2.5,"more"
"415",466,"Hot Shots! Part Deux (1993)",34,12,2.83333333333333,"more"
"416",467,"Live Nude Girls (1995)",19.5,6,3.25,"one"
"417",468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",47,13,3.61538461538462,"more"
"418",469,"House of the Spirits, The (1993)",6,2,3,"more"
"419",470,"House Party 3 (1994)",39,15,2.6,"one"
"420",471,"Hudsucker Proxy, The (1994)",150,57,2.63157894736842,"one"
"421",472,"I'll Do Anything (1994)",33,11,3,"more"
"422",473,"In the Army Now (1994)",33.5,9,3.72222222222222,"more"
"423",474,"In the Line of Fire (1993)",47.5,14,3.39285714285714,"more"
"424",475,"In the Name of the Father (1993)",9,3,3,"one"
"425",476,"Inkwell, The (1994)",15.5,4,3.875,"more"
"426",477,"What's Love Got to Do with It? (1993)",38,12,3.16666666666667,"more"
"427",479,"Judgment Night (1993)",34,14,2.42857142857143,"more"
"428",480,"Jurassic Park (1993)",85.5,23,3.71739130434783,"more"
"429",481,"Kalifornia (1993)",23,9,2.55555555555556,"more"
"430",482,"Killing Zoe (1994)",0,0,NA,"more"
"431",483,"King of the Hill (1993)",117.5,32,3.671875,"one"
"432",484,"Lassie (1994)",167,63,2.65079365079365,"more"
"433",485,"Last Action Hero (1993)",20,7,2.85714285714286,"more"
"434",486,"Life with Mikey (1993)",327,106,3.08490566037736,"one"
"435",487,"Lightning Jack (1994)",135.5,55,2.46363636363636,"more"
"436",488,"M. Butterfly (1993)",11,5,2.2,"more"
"437",489,"Made in America (1993)",11,4,2.75,"one"
"438",490,"Malice (1993)",6,2,3,"one"
"439",491,"Man Without a Face, The (1993)",1,1,1,"one"
"440",492,"Manhattan Murder Mystery (1993)",320.5,90,3.56111111111111,"more"
"441",493,"Menace II Society (1993)",135.5,37,3.66216216216216,"more"
"442",494,"Executive Decision (1996)",282,95,2.96842105263158,"more"
"443",495,"In the Realm of the Senses (Ai no corrida) (1976)",16,6,2.66666666666667,"one"
"444",496,"What Happened Was... (1994)",21,7,3,"more"
"445",497,"Much Ado About Nothing (1993)",28,9,3.11111111111111,"more"
"446",498,"Mr. Jones (1993)",36,9,4,"more"
"447",499,"Mr. Wonderful (1993)",4,1,4,"more"
"448",500,"Mrs. Doubtfire (1993)",39.5,11,3.59090909090909,"more"
"449",501,"Naked (1993)",7,2,3.5,"one"
"450",502,"Next Karate Kid, The (1994)",55,16,3.4375,"more"
"451",504,"No Escape (1994)",24,7,3.42857142857143,"more"
"452",505,"North (1994)",32,8,4,"one"
"453",506,"Orlando (1992)",12,5,2.4,"more"
"454",507,"Perfect World, A (1993)",382,110,3.47272727272727,"more"
"455",508,"Philadelphia (1993)",88,31,2.83870967741935,"one"
"456",509,"Piano, The (1993)",20,6,3.33333333333333,"more"
"457",510,"Poetic Justice (1993)",842,213,3.95305164319249,"one"
"458",511,"Program, The (1993)",15,4,3.75,"more"
"459",512,"Puppet Masters, The (1994)",7,2,3.5,"more"
"460",513,"Radioland Murders (1994)",5,2,2.5,"more"
"461",514,"Ref, The (1994)",16.5,5,3.3,"one"
"462",515,"Remains of the Day, The (1993)",0,0,NA,"more"
"463",516,"Renaissance Man (1994)",24,7,3.42857142857143,"more"
"464",517,"Rising Sun (1993)",28,9,3.11111111111111,"more"
"465",518,"Road to Wellville, The (1994)",17.5,5,3.5,"one"
"466",519,"RoboCop 3 (1993)",187,59,3.16949152542373,"more"
"467",520,"Robin Hood: Men in Tights (1993)",10,3,3.33333333333333,"one"
"468",521,"Romeo Is Bleeding (1993)",109,33,3.3030303030303,"more"
"469",522,"Romper Stomper (1992)",25,8,3.125,"more"
"470",523,"Ruby in Paradise (1993)",6,3,2,"one"
"471",524,"Rudy (1993)",190,49,3.87755102040816,"one"
"472",526,"Savage Nights (Nuits fauves, Les) (1992)",7,2,3.5,"one"
"473",527,"Schindler's List (1993)",3,3,1,"more"
"474",528,"Scout, The (1994)",309,80,3.8625,"more"
"475",529,"Searching for Bobby Fischer (1993)",130.5,31,4.20967741935484,"one"
"476",531,"Secret Garden, The (1993)",4,1,4,"more"
"477",532,"Serial Mom (1994)",57.5,16,3.59375,"more"
"478",533,"Shadow, The (1994)",0,0,NA,"more"
"479",534,"Shadowlands (1993)",13,4,3.25,"more"
"480",535,"Short Cuts (1993)",1015.5,274,3.70620437956204,"one"
"481",536,"Simple Twist of Fate, A (1994)",107,32,3.34375,"one"
"482",537,"Sirens (1994)",28.5,10,2.85,"one"
"483",538,"Six Degrees of Separation (1993)",11,4,2.75,"one"
"484",539,"Sleepless in Seattle (1993)",16.5,6,2.75,"more"
"485",540,"Sliver (1993)",153,53,2.88679245283019,"one"
"486",541,"Blade Runner (1982)",5,2,2.5,"more"
"487",542,"Son in Law (1993)",7,2,3.5,"more"
"488",543,"So I Married an Axe Murderer (1993)",12.5,4,3.125,"more"
"489",544,"Striking Distance (1993)",31.5,12,2.625,"more"
"490",546,"Super Mario Bros. (1993)",48,14,3.42857142857143,"more"
"491",547,"Surviving the Game (1994)",69,21,3.28571428571429,"more"
"492",548,"Terminal Velocity (1994)",78.5,21,3.73809523809524,"more"
"493",549,"Thirty-Two Short Films About Glenn Gould (1993)",76,23,3.30434782608696,"more"
"494",550,"Threesome (1994)",212,61,3.47540983606557,"more"
"495",551,"Nightmare Before Christmas, The (1993)",30.5,8,3.8125,"more"
"496",552,"Three Musketeers, The (1993)",8,3,2.66666666666667,"more"
"497",553,"Tombstone (1993)",239,60,3.98333333333333,"more"
"498",554,"Trial by Jury (1994)",8,3,2.66666666666667,"more"
"499",555,"True Romance (1993)",3,1,3,"more"
"500",556,"War Room, The (1993)",530.5,153,3.46732026143791,"one"
"501",558,"Pagemaster, The (1994)",61.5,15,4.1,"more"
"502",559,"Paris, France (1993)",39,16,2.4375,"one"
"503",561,"Killer (Bulletproof Heart) (1994)",0,0,NA,"more"
"504",562,"Welcome to the Dollhouse (1995)",16,5,3.2,"more"
"505",563,"Germinal (1993)",19,7,2.71428571428571,"more"
"506",564,"Chasers (1994)",28,9,3.11111111111111,"one"
"507",565,"Cronos (1993)",59.5,17,3.5,"more"
"508",567,"Kika (1993)",315.5,86,3.66860465116279,"more"
"509",568,"Bhaji on the Beach (1993)",292.5,78,3.75,"more"
"510",569,"Little Big League (1994)",11.5,5,2.3,"more"
"511",571,"Wedding Gift, The (1994)",9,3,3,"more"
"512",573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",7,2,3.5,"one"
"513",574,"Spanking the Monkey (1994)",15,6,2.5,"more"
"514",575,"Little Rascals, The (1994)",62,17,3.64705882352941,"more"
"515",577,"Andre (1994)",186,46,4.04347826086957,"more"
"516",580,"Princess Caraboo (1994)",38,13,2.92307692307692,"one"
"517",581,"Celluloid Closet, The (1995)",49.5,16,3.09375,"one"
"518",582,"Métisse (Café au Lait) (1993)",23.5,11,2.13636363636364,"more"
"519",585,"Brady Bunch Movie, The (1995)",57.5,24,2.39583333333333,"one"
"520",586,"Home Alone (1990)",199,65,3.06153846153846,"more"
"521",587,"Ghost (1990)",36,10,3.6,"more"
"522",588,"Aladdin (1992)",25.5,9,2.83333333333333,"more"
"523",589,"Terminator 2: Judgment Day (1991)",20,6,3.33333333333333,"more"
"524",590,"Dances with Wolves (1990)",128,36,3.55555555555556,"more"
"525",592,"Batman (1989)",0,0,NA,"more"
"526",593,"Silence of the Lambs, The (1991)",1,1,1,"more"
"527",594,"Snow White and the Seven Dwarfs (1937)",1050,244,4.30327868852459,"more"
"528",595,"Beauty and the Beast (1991)",5,2,2.5,"more"
"529",596,"Pinocchio (1940)",177,45,3.93333333333333,"more"
"530",597,"Pretty Woman (1990)",0,0,NA,"more"
"531",599,"Wild Bunch, The (1969)",110.5,31,3.56451612903226,"more"
"532",600,"Love and a .45 (1994)",58.5,18,3.25,"more"
"533",603,"Bye Bye, Love (1995)",20,6,3.33333333333333,"one"
"534",605,"One Fine Day (1996)",105,25,4.2,"more"
"535",606,"Candyman: Farewell to the Flesh (1995)",101,26,3.88461538461538,"more"
"536",608,"Fargo (1996)",9,4,2.25,"more"
"537",609,"Homeward Bound II: Lost in San Francisco (1996)",30.5,10,3.05,"more"
"538",610,"Heavy Metal (1981)",97.5,25,3.9,"more"
"539",611,"Hellraiser: Bloodline (1996)",428.5,125,3.428,"more"
"540",612,"Pallbearer, The (1996)",48.5,18,2.69444444444444,"one"
"541",613,"Jane Eyre (1996)",589.5,146,4.03767123287671,"more"
"542",614,"Loaded (1994)",52,19,2.73684210526316,"more"
"543",615,"Bread and Chocolate (Pane e cioccolata) (1973)",174,52,3.34615384615385,"more"
"544",616,"Aristocats, The (1970)",23.5,9,2.61111111111111,"more"
"545",617,"Flower of My Secret, The (La flor de mi secreto) (1995)",0,0,NA,"more"
"546",619,"Ed (1996)",29.5,17,1.73529411764706,"one"
"547",620,"Scream of Stone (Cerro Torre: Schrei aus Stein) (1991)",15,5,3,"one"
"548",621,"My Favorite Season (1993)",27,9,3,"one"
"549",626,"Thin Line Between Love and Hate, A (1996)",49.5,12,4.125,"one"
"550",627,"Last Supper, The (1995)",36,11,3.27272727272727,"more"
"551",628,"Primal Fear (1996)",328.5,90,3.65,"more"
"552",630,"Carried Away (1996)",157,50,3.14,"more"
"553",631,"All Dogs Go to Heaven 2 (1996)",198.5,57,3.48245614035088,"more"
"554",632,"Land and Freedom (Tierra y libertad) (1995)",6,2,3,"more"
"555",633,"Denise Calls Up (1995)",272,70,3.88571428571429,"one"
"556",635,"Family Thing, A (1996)",58.5,15,3.9,"more"
"557",637,"Sgt. Bilko (1996)",0,0,NA,"one"
"558",638,"Jack and Sarah (1995)",24,9,2.66666666666667,"one"
"559",639,"Girl 6 (1996)",5,1,5,"more"
"560",640,"Diabolique (1996)",0,0,NA,"more"
"561",647,"Courage Under Fire (1996)",3,1,3,"more"
"562",648,"Mission: Impossible (1996)",111.5,30,3.71666666666667,"more"
"563",650,"Moll Flanders (1996)",3,1,3,"one"
"564",651,"Superweib, Das (1996)",3,1,3,"one"
"565",653,"Dragonheart (1996)",9,2,4.5,"more"
"566",656,"Eddie (1996)",0,0,NA,"one"
"567",659,"Purple Noon (Plein soleil) (1960)",8,2,4,"more"
"568",661,"James and the Giant Peach (1996)",7,2,3.5,"more"
"569",662,"Fear (1996)",15,6,2.5,"one"
"570",663,"Kids in the Hall: Brain Candy (1996)",0,0,NA,"one"
"571",664,"Faithful (1996)",4,1,4,"one"
"572",665,"Underground (1995)",0,0,NA,"more"
"573",667,"Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996)",1,1,1,"one"
"574",668,"Song of the Little Road (Pather Panchali) (1955)",30,9,3.33333333333333,"one"
"575",670,"World of Apu, The (Apur Sansar) (1959)",50,14,3.57142857142857,"one"
"576",671,"Mystery Science Theater 3000: The Movie (1996)",0,0,NA,"more"
"577",673,"Space Jam (1996)",4,2,2,"more"
"578",674,"Barbarella (1968)",0,0,NA,"more"
"579",678,"Some Folks Call It a Sling Blade (1993)",0,0,NA,"more"
"580",679,"Run of the Country, The (1995)",9,3,3,"one"
"581",680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",72,17,4.23529411764706,"more"
"582",681,"Coup de torchon (Clean Slate) (1981)",4,1,4,"one"
"583",685,"It's My Party (1996)",0,0,NA,"one"
"584",687,"Country Life (1994)",0,0,NA,"more"
"585",688,"Operation Dumbo Drop (1995)",126,41,3.07317073170732,"more"
"586",690,"Promise, The (Versprechen, Das) (1995)",401.5,129,3.11240310077519,"more"
"587",691,"Mrs. Winterbourne (1996)",419,126,3.32539682539683,"more"
"588",692,"Solo (1996)",790,215,3.67441860465116,"more"
"589",694,"Substitute, The (1996)",949.5,237,4.00632911392405,"more"
"590",695,"True Crime (1996)",751,202,3.71782178217822,"more"
"591",696,"Butterfly Kiss (1995)",0,0,NA,"more"
"592",697,"Feeling Minnesota (1996)",666,196,3.39795918367347,"more"
"593",698,"Delta of Venus (1995)",1258,304,4.13815789473684,"one"
"594",700,"Angus (1995)",260,71,3.66197183098592,"one"
"595",702,"Faces (1968)",660,176,3.75,"one"
"596",703,"Boys (1996)",236.5,66,3.58333333333333,"one"
"597",704,"Quest, The (1996)",494,147,3.36054421768708,"more"
"598",705,"Cosi (1996)",0,0,NA,"one"
"599",707,"Mulholland Falls (1996)",56.5,14,4.03571428571429,"more"
"600",708,"Truth About Cats & Dogs, The (1996)",4,1,4,"more"
"601",709,"Oliver & Company (1988)",0,0,NA,"more"
"602",710,"Celtic Pride (1996)",0,0,NA,"one"
"603",711,"Flipper (1996)",3,1,3,"more"
"604",714,"Dead Man (1995)",0,0,NA,"more"
"605",715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",63.5,19,3.34210526315789,"more"
"606",718,"Visitors, The (Visiteurs, Les) (1993)",16.5,6,2.75,"more"
"607",719,"Multiplicity (1996)",0,0,NA,"one"
"608",720,"Wallace & Gromit: The Best of Aardman Animation (1996)",953.5,224,4.25669642857143,"more"
"609",721,"Halfmoon (Paul Bowles - Halbmond) (1995)",43.5,14,3.10714285714286,"one"
"610",722,"Haunted World of Edward D. Wood Jr., The (1996)",110.5,33,3.34848484848485,"one"
"611",724,"Craft, The (1996)",21,7,3,"more"
"612",725,"Great White Hype, The (1996)",16,6,2.66666666666667,"one"
"613",726,"Last Dance (1996)",45.5,13,3.5,"one"
"614",728,"Cold Comfort Farm (1995)",3,2,1.5,"one"
"615",731,"Heaven's Prisoners (1996)",7,2,3.5,"more"
"616",733,"Rock, The (1996)",145.5,42,3.46428571428571,"more"
"617",735,"Cemetery Man (Dellamorte Dellamore) (1994)",1,1,1,"one"
"618",736,"Twister (1996)",0,0,NA,"more"
"619",737,"Barb Wire (1996)",8.5,4,2.125,"more"
"620",741,"Ghost in the Shell (Kôkaku kidôtai) (1995)",6.5,2,3.25,"more"
"621",742,"Thinner (1996)",10,3,3.33333333333333,"more"
"622",743,"Spy Hard (1996)",0,0,NA,"one"
"623",745,"Wallace & Gromit: A Close Shave (1995)",0,0,NA,"more"
"624",746,"Force of Evil (1948)",0,0,NA,"one"
"625",747,"Stupids, The (1996)",0,0,NA,"one"
"626",748,"Arrival, The (1996)",2,1,2,"more"
"627",750,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)",30,9,3.33333333333333,"more"
"628",753,"Month by the Lake, A (1995)",194,50,3.88,"more"
"629",754,"Gold Diggers: The Secret of Bear Mountain (1995)",0,0,NA,"more"
"630",755,"Kim (1950)",7,2,3.5,"more"
"631",756,"Carmen Miranda: Bananas Is My Business (1994)",32.5,10,3.25,"one"
"632",757,"Ashes of Time (Dung che sai duk) (1994)",9,2,4.5,"one"
"633",759,"Maya Lin: A Strong Clear Vision (1994)",12,3,4,"one"
"634",760,"Stalingrad (1993)",0,0,NA,"more"
"635",761,"Phantom, The (1996)",27,7,3.85714285714286,"more"
"636",762,"Striptease (1996)",0,0,NA,"more"
"637",764,"Heavy (1995)",80,29,2.75862068965517,"more"
"638",765,"Jack (1996)",4,1,4,"more"
"639",766,"I Shot Andy Warhol (1996)",16,5,3.2,"one"
"640",767,"Grass Harp, The (1995)",60,18,3.33333333333333,"more"
"641",769,"Marlene Dietrich: Shadow and Light (1996)",0,0,NA,"one"
"642",775,"Spirits of the Dead (1968)",0,0,NA,"more"
"643",778,"Trainspotting (1996)",0,0,NA,"more"
"644",779,"'Til There Was You (1997)",0,0,NA,"more"
"645",780,"Independence Day (a.k.a. ID4) (1996)",0,0,NA,"more"
"646",781,"Stealing Beauty (1996)",0,0,NA,"one"
"647",782,"Fan, The (1996)",112.5,31,3.62903225806452,"more"
"648",783,"Hunchback of Notre Dame, The (1996)",593.5,168,3.5327380952381,"more"
"649",784,"Cable Guy, The (1996)",0,0,NA,"more"
"650",785,"Kingpin (1996)",25.5,8,3.1875,"one"
"651",786,"Eraser (1996)",1,1,1,"more"
"652",787,"Gate of Heavenly Peace, The (1995)",0,0,NA,"one"
"653",788,"Nutty Professor, The (1996)",193,62,3.11290322580645,"more"
"654",793,"My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)",0,0,NA,"one"
"655",798,"Daylight (1996)",0,0,NA,"more"
"656",799,"Frighteners, The (1996)",6,2,3,"more"
"657",800,"Lone Star (1996)",0,0,NA,"more"
"658",801,"Harriet the Spy (1996)",0,0,NA,"more"
"659",802,"Phenomenon (1996)",8.5,2,4.25,"more"
"660",803,"Walking and Talking (1996)",0,0,NA,"more"
"661",804,"She's the One (1996)",192.5,53,3.63207547169811,"more"
"662",805,"Time to Kill, A (1996)",28,9,3.11111111111111,"more"
"663",806,"American Buffalo (1996)",58,17,3.41176470588235,"more"
"664",808,"Alaska (1996)",7,2,3.5,"more"
"665",809,"Fled (1996)",17,5,3.4,"more"
"666",810,"Kazaam (1996)",0,0,NA,"more"
"667",813,"Larger Than Life (1996)",11,3,3.66666666666667,"one"
"668",816,"Two Deaths (1995)",16,4,4,"one"
"669",818,"Very Brady Sequel, A (1996)",0,0,NA,"one"
"670",820,"Death in the Garden (Mort en ce jardin, La) (1956)",9.5,3,3.16666666666667,"one"
"671",824,"Kaspar Hauser (1993)",133,33,4.03030303030303,"more"
"672",828,"Adventures of Pinocchio, The (1996)",0,0,NA,"more"
"673",829,"Joe's Apartment (1996)",134,50,2.68,"more"
"674",830,"First Wives Club, The (1996)",56.5,21,2.69047619047619,"one"
"675",831,"Stonewall (1995)",0,0,NA,"one"
"676",832,"Ransom (1996)",0,0,NA,"more"
"677",833,"High School High (1996)",0,0,NA,"one"
"678",834,"Phat Beach (1996)",46,12,3.83333333333333,"one"
"679",835,"Foxfire (1996)",4,1,4,"one"
"680",836,"Chain Reaction (1996)",23.5,6,3.91666666666667,"more"
"681",837,"Matilda (1996)",3,1,3,"more"
"682",838,"Emma (1996)",0,0,NA,"more"
"683",839,"Crow: City of Angels, The (1996)",0,0,NA,"more"
"684",840,"House Arrest (1996)",0,0,NA,"more"
"685",841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",12.5,4,3.125,"one"
"686",842,"Tales from the Crypt Presents: Bordello of Blood (1996)",0,0,NA,"more"
"687",844,"Story of Xinghua, The (Xinghua san yue tian) (1994)",6,2,3,"one"
"688",845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",24.5,10,2.45,"one"
"689",846,"Flirt (1995)",0,0,NA,"one"
"690",848,"Spitfire Grill, The (1996)",4,1,4,"one"
"691",849,"Escape from L.A. (1996)",23.5,7,3.35714285714286,"more"
"692",850,"Cyclo (Xich lo) (1995)",2,1,2,"more"
"693",851,"Basquiat (1996)",0,0,NA,"one"
"694",852,"Tin Cup (1996)",28.5,10,2.85,"more"
"695",854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",8,2,4,"one"
"696",858,"Godfather, The (1972)",4,2,2,"more"
"697",861,"Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992)",10,3,3.33333333333333,"more"
"698",864,"Wife, The (1995)",3,1,3,"more"
"699",865,"Small Faces (1996)",0,0,NA,"one"
"700",866,"Bound (1996)",22,7,3.14285714285714,"more"
"701",867,"Carpool (1996)",0,0,NA,"more"
"702",869,"Kansas City (1996)",5,1,5,"more"
"703",870,"Gone Fishin' (1997)",3,1,3,"one"
"704",872,"Vive L'Amour (Ai qing wan sui) (1994)",18,6,3,"one"
"705",875,"Nothing to Lose (1994)",8.5,3,2.83333333333333,"more"
"706",876,"Supercop 2 (Project S) (Chao ji ji hua) (1993)",0,0,NA,"more"
"707",879,"Relic, The (1997)",84,27,3.11111111111111,"more"
"708",880,"Island of Dr. Moreau, The (1996)",207.5,61,3.40163934426229,"more"
"709",881,"First Kid (1996)",34.5,12,2.875,"more"
"710",882,"Trigger Effect, The (1996)",3,2,1.5,"more"
"711",885,"Bogus (1996)",29,9,3.22222222222222,"more"
"712",886,"Bulletproof (1996)",0,0,NA,"more"
"713",888,"Land Before Time III: The Time of the Great Giving (1995)",0,0,NA,"more"
"714",889,"1-900 (06) (1994)",39,11,3.54545454545455,"more"
"715",891,"Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995)",8,3,2.66666666666667,"more"
"716",892,"Twelfth Night (1996)",0,0,NA,"more"
"717",893,"Mother Night (1996)",0,0,NA,"one"
"718",896,"Wild Reeds (Les roseaux sauvages) (1994)",9,3,3,"one"
"719",897,"For Whom the Bell Tolls (1943)",95.5,34,2.80882352941176,"more"
"720",898,"Philadelphia Story, The (1940)",180,45,4,"more"
"721",899,"Singin' in the Rain (1952)",4,1,4,"more"
"722",900,"American in Paris, An (1951)",8,2,4,"more"
"723",901,"Funny Face (1957)",0,0,NA,"more"
"724",902,"Breakfast at Tiffany's (1961)",112,36,3.11111111111111,"more"
"725",903,"Vertigo (1958)",9.5,4,2.375,"more"
"726",904,"Rear Window (1954)",6,2,3,"more"
"727",905,"It Happened One Night (1934)",0,0,NA,"more"
"728",906,"Gaslight (1944)",63.5,16,3.96875,"more"
"729",907,"Gay Divorcee, The (1934)",0,0,NA,"more"
"730",908,"North by Northwest (1959)",0,0,NA,"more"
"731",909,"Apartment, The (1960)",11,4,2.75,"more"
"732",910,"Some Like It Hot (1959)",0,0,NA,"more"
"733",911,"Charade (1963)",504.5,135,3.73703703703704,"more"
"734",912,"Casablanca (1942)",0,0,NA,"more"
"735",913,"Maltese Falcon, The (1941)",33,8,4.125,"more"
"736",914,"My Fair Lady (1964)",487.5,150,3.25,"more"
"737",915,"Sabrina (1954)",35.5,15,2.36666666666667,"more"
"738",916,"Roman Holiday (1953)",0,0,NA,"more"
"739",917,"Little Princess, The (1939)",0,0,NA,"more"
"740",918,"Meet Me in St. Louis (1944)",0,0,NA,"one"
"741",919,"Wizard of Oz, The (1939)",112,27,4.14814814814815,"more"
"742",920,"Gone with the Wind (1939)",16.5,6,2.75,"more"
"743",921,"My Favorite Year (1982)",59,22,2.68181818181818,"one"
"744",922,"Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)",0,0,NA,"more"
"745",923,"Citizen Kane (1941)",260,62,4.19354838709677,"more"
"746",924,"2001: A Space Odyssey (1968)",2,1,2,"more"
"747",926,"All About Eve (1950)",5.5,2,2.75,"one"
"748",927,"Women, The (1939)",72,22,3.27272727272727,"one"
"749",928,"Rebecca (1940)",0,0,NA,"more"
"750",929,"Foreign Correspondent (1940)",442,105,4.20952380952381,"more"
"751",930,"Notorious (1946)",0,0,NA,"more"
"752",931,"Spellbound (1945)",0,0,NA,"more"
"753",932,"Affair to Remember, An (1957)",17.5,5,3.5,"more"
"754",933,"To Catch a Thief (1955)",11,3,3.66666666666667,"more"
"755",934,"Father of the Bride (1950)",2,1,2,"one"
